TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;13824;1.7822;28999;172;1639;1572;1435;1386;1526;1656;1734;2029;1985;1915;1945;1757;1712;1385;1265;966;1024;700;846;1046;1326;109;10;598;168
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;KEBON BARU;21088;1.2929;33183;249;2313;2408;2223;2483;2448;2884;265;3167;3054;2932;276;2497;2432;1888;1787;1274;1297;919;934;1250;1537;153;14;530;248
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;20184;1.727;36676;2517;2389;2278;2357;2401;2636;2871;2846;304;3154;2814;2766;246;2433;1901;1874;1447;1515;997;984;1337;1376;196;16;918;183
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEBON JERUK;9133;3.6915;17438;1114;1004;1064;942;1018;1003;1139;1083;1235;1143;1023;959;997;1008;899;878;724;776;556;589;768;1018;136;13;862;264
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON KACANG;4611;0.71;38308;543;473;447;456;514;473;498;502;560;577;475;475;492;433;479;401;371;408;276;330;458;595;152;11;322;79
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;KEBON KELAPA;12540;0.781;16588;1654;1506;1363;1315;1267;1354;1441;1613;1607;1806;1546;1509;145;1417;118;1098;837;835;612;622;790;943;49;4;136;81
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEBON KOSONG;6944;1.1577;32237;817;784;861;764;820;759;773;711;753;772;759;804;843;798;721;770;577;596;402;424;514;762;172;13;463;145
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KEBON MANGGIS;13909;0.7821;25522;175;1676;162;1559;1645;1671;1764;1698;187;1781;1628;1521;153;1383;1308;1195;898;885;745;683;808;959;64;4;232;124
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON MELATI;18667;1.2563;32689;2169;2084;2113;2005;2279;2377;2313;2414;2823;2828;2618;2484;2195;2137;1735;1577;1229;1287;901;987;1263;1178;162;15;533;92
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;KEBON PALA;5343;2.295;24803;655;593;646;564;584;550;688;594;714;692;659;610;641;567;496;465;416;395;339;332;395;526;144;12;761;252
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;KEBON SIRIH;13220;0.834;18803;1562;1473;1502;1392;1522;1565;1808;1839;2054;2019;1866;1741;1613;1492;1257;1204;889;817;574;505;593;587;77;10;168;80
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;12243;2.8135;14191;1415;1313;1308;1292;1518;152;1804;1853;199;1994;1664;165;142;1277;1054;1121;882;907;670;725;987;1077;105;10;521;147
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;17246;2.2842;17011;2031;1924;2045;1867;2091;2171;2431;2531;2832;2738;2287;2254;1933;1934;1557;1543;1203;1313;1058;1208;1546;1485;73;5;528;162
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;8658;3.1478;17349;1091;1061;997;1006;1081;1144;1244;1207;137;1381;1261;124;1093;1061;899;876;619;654;457;491;616;697;132;11;683;202
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;17906;1.5035;18908;2066;21;2092;2181;2139;2384;2451;2518;2629;267;2239;2284;1959;1897;1563;1559;1148;1345;1048;1098;1149;1055;60;8;350;100
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;KELAPA DUA WETAN;13600;3.3686;16350;1572;1477;1543;149;14;1521;1605;1797;191;2063;1732;1815;169;1793;1367;1363;985;1012;767;834;1356;1595;134;12;797;245
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING BARAT;13259;4.5312;9249;1199;1154;1133;1112;138;1434;1797;1908;1883;2117;1633;1666;1266;1411;1057;1153;924;1311;1018;1333;1938;2212;215;21;431;137
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING TIMUR;12533;5.3058;7527;1579;1516;1474;1372;1374;1463;1544;1555;1732;1778;1663;1669;168;1652;1409;1303;948;948;680;702;990;1257;247;22;399;194
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KEMANGGISAN;8748;2.1125;18537;1041;1056;943;945;979;954;1101;1075;1195;1153;1056;981;941;899;910;824;705;655;500;558;725;887;114;9;465;217
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEMAYORAN;10029;0.5255;49878;1136;1128;1127;1174;1306;144;1512;1589;1488;1578;1329;1226;1097;1041;930;958;804;868;678;644;825;857;121;10;293;164
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;20428;3.60675;8926;2619;2516;2486;2441;2568;2747;292;3068;3288;3106;2901;2812;2458;2282;1896;1857;1439;1368;1003;909;1068;1071;78;9;417;133
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;3943;3.64675;17978;458;417;471;446;461;437;530;453;527;470;437;442;445;447;399;430;341;325;253;248;329;434;118;11;925;202
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KENARI;27494;0.915;12707;3427;3255;2978;3141;3225;3341;3685;3746;423;4292;3763;3553;3218;2946;2393;2388;1767;1905;1394;1448;1907;1890;54;8;120;58
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;KERENDANG;12178;0.3303;75150;145;1361;1392;1289;1577;1419;1666;1528;1822;1624;1589;1388;1246;1225;1115;1028;845;799;550;485;576;641;84;7;313;93
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;KLENDER;8408;3.049;28003;1097;1063;963;101;1038;1076;1126;1102;1294;1246;1129;1112;1032;944;800;730;606;565;402;444;474;548;200;18;1094;299
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;KOJA;9720;3.278;10815;1192;1169;1159;1117;1213;119;1378;1402;1512;1481;1299;1174;1166;1027;913;939;721;719;526;549;617;690;147;13;531;187
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;12205;0.5759;45836;1591;147;1516;1302;1421;1361;1594;1474;1686;1555;1425;1354;1334;1249;1201;1142;873;911;674;692;830;1046;83;9;375;144
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;5889;0.6358;48504;709;674;632;644;619;655;708;737;832;749;720;706;638;687;655;603;512;469;339;344;452;494;108;9;417;178
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KRAMAT;13749;0.7087;51379;1668;162;1628;1535;1664;1626;1717;1683;1926;1886;1803;1744;1662;1546;1307;1343;1035;1016;687;721;795;990;96;8;394;201
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;8294;1.5158;27262;968;947;922;900;1055;103;119;1148;1228;1152;114;903;1022;781;781;661;601;527;439;417;495;573;108;10;561;248
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;KRAMAT PELA;7831;1.2505;13917;907;925;858;890;945;900;1025;943;1102;1026;929;868;865;816;769;784;630;632;492;501;619;866;82;10;169;52
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KRUKUT;5259;0.5507;42640;636;590;578;553;600;653;654;658;776;739;692;653;676;610;555;463;375;365;263;254;297;315;112;8;289;133
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;KUNINGAN BARAT;2505;0.978;16101;281;263;282;280;289;276;313;311;326;329;317;306;303;315;247;216;181;172;123;118;190;219;48;5;189;76
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KUNINGAN TIMUR;6475;2.147;3431;759;729;677;702;703;715;789;751;899;905;761;735;684;631;624;603;464;543;403;430;503;698;30;5;83;39
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KWITANG;23928;0.447;43213;2884;2871;2886;2856;299;3111;334;3155;3412;3368;2985;2891;2661;2599;2205;2147;15;157;1072;1149;1232;1477;81;9;243;113
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;LAGOA;13804;1.5753;46375;1858;1821;1642;1618;1573;1705;1664;1857;1953;2003;1882;1962;1747;1693;14;1336;1045;1177;793;810;1209;1263;222;18;1234;422
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;LEBAK BULUS;20287;4.114;10718;2713;2579;2343;2411;2531;2542;2595;2756;3093;3105;2718;2727;2417;2308;1866;1855;1386;1432;1005;1131;1320;1233;80;9;499;155
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;LENTENG AGUNG;23091;2.2774;28190;324;3097;2795;2844;2953;3156;3216;3316;3518;3621;3224;3104;2735;2724;2254;2215;1658;1737;1242;1226;1378;1263;114;10;898;321
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;13328;3.722;20351;1693;1436;1493;1564;1658;1671;1696;1757;2004;2052;1837;1769;1544;1458;1198;1234;956;1041;744;825;991;945;117;12;1134;345
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;MAKASAR;12034;1.6102;25972;1513;1473;1204;1164;1104;1166;1257;1433;165;1917;1829;1876;1737;1643;1134;1115;699;837;520;754;1199;1547;94;7;614;207
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA JAYA;10491;0.9882;38018;129;1255;1068;1063;975;108;1197;133;1468;1678;1553;1637;1397;1382;1001;970;654;793;554;773;1133;1385;134;13;363;265
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA SARI;7227;1.3823;24066;900;849;841;832;845;916;949;963;1081;1076;1044;929;861;881;738;645;498;545;345;334;439;482;137;10;347;189
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;MAMPANG PRAPATAN;3232;0.777;28867;314;321;333;318;294;314;345;372;399;408;380;361;326;326;327;298;272;289;247;295;389;491;74;7;282;110
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MANGGA BESAR;12803;0.511;17994;1357;125;1291;127;1328;1399;164;1573;1771;1637;1606;1406;1348;1234;1209;1088;967;913;718;687;932;1155;52;6;92;60
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;MANGGA DUA SELATAN;11753;1.2909;27856;1478;144;134;1311;133;1253;1297;1355;1526;1526;1453;1426;1337;131;1208;1184;851;942;675;725;868;969;128;12;391;157
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI;9315;0.953;36665;1151;1091;1062;960;989;1054;1064;1085;1257;1243;116;1234;1156;1138;989;952;695;696;522;565;630;840;155;12;423;216
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;7087;0.5141;54503;733;681;702;705;713;718;825;805;889;881;790;815;768;688;683;620;596;559;479;464;681;913;128;10;373;221
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MAPHAR;10419;0.5899;33346;1525;1427;1467;1366;1418;1439;1481;1505;1664;1707;134;1307;117;1132;873;876;663;633;388;384;413;440;98;9;203;130
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;MARUNDA;1094;7.9169;4362;110;118;127;140;118;116;94;135;117;122;106;118;95;133;135;129;126;117;77;95;148;186;118;11;567;142
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;MELAWAI;10346;1.2505;2588;1282;1277;1249;1176;1171;1181;1303;1183;133;1395;1225;1208;1169;1148;997;1079;914;961;690;692;848;1033;30;4;20;20
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;MENTENG;11311;2.4392;12982;1351;1358;1143;1191;107;1219;1194;1317;1563;164;1482;1543;1454;1432;1142;1099;870;861;574;652;730;929;138;10;373;172
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;MENTENG ATAS;14583;0.904;37218;1757;1672;1631;15;1458;1565;1748;18;2084;2158;1913;1845;1853;1786;1518;1516;1086;1118;739;750;979;1195;150;13;413;218
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MENTENG DALAM;11859;2.1;21057;1441;143;1402;1349;1435;1606;1712;1837;1831;193;166;1613;1469;135;1072;1018;753;857;603;658;763;728;139;13;547;221
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;16912;2.8;13692;1879;1824;1748;1775;1975;2124;2427;2538;2817;276;2179;2265;2028;1776;146;1367;1045;1123;890;1095;1341;1374;84;11;536;126
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;8734;4.3288;12116;1202;1114;1113;106;108;116;1152;1207;1323;1381;1236;1165;1059;1019;806;797;620;623;434;465;507;504;126;11;719;178
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;MUNJUL;31443;1.903;14795;3564;3416;3311;3309;3805;3712;4232;4099;4842;4475;4138;3742;3476;3087;2736;2474;2054;1934;1439;1658;1853;2051;75;8;395;143
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. HARAPAN;14715;2.4472;1045;1638;1566;1437;1477;161;1586;1975;2045;2217;2195;1944;1907;1655;1604;1389;1322;1093;114;835;924;1267;1621;15;3;37;8
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. KELAPA;24118;2.5847;2746;3085;295;2799;2726;2975;2869;3226;3295;3715;3662;3382;3286;304;289;2425;2256;1737;1839;1316;1392;1599;1786;31;5;111;12
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. PANGGANG;8421;0.621;11182;945;888;885;858;941;965;1022;972;1075;1075;1017;977;940;927;828;841;687;661;478;505;587;784;29;5;122;34
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. PARI;7485;0.9457;3663;984;898;868;815;862;879;1016;1043;1131;1125;1014;1053;948;856;686;663;497;512;385;419;519;554;14;4;69;9
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. TIDUNG;15657;1.069;5426;1959;1893;1836;1832;1934;1957;2204;2028;2392;2311;2159;2105;1821;1629;1361;1349;958;1039;658;721;844;871;29;4;116;27
2018;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. UNTUNG JAWA;5578;1.0285;2358;585;542;555;524;507;491;644;656;696;708;579;599;592;596;545;563;495;469;406;465;792;986;9;3;42;7
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN BARAT;10887;3.5335;26127;136;123;1235;1202;1259;1205;1409;1364;1458;1457;1345;1359;127;1203;1072;1044;820;806;573;634;685;813;215;16;1163;372
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN TIMUR;9941;2.6124;16978;1162;1123;1124;1043;1163;109;1127;1178;132;1326;1298;1305;1181;1247;1025;976;721;714;453;500;868;1072;165;12;534;223
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PAL MERIAM;10118;0.6539;36935;115;1118;1112;1133;1158;1216;1296;1218;1267;1253;12;1081;1073;1066;1004;103;751;864;591;595;707;861;128;10;275;152
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;PALMERAH;27505;2.3315;32873;3862;3682;3598;358;3445;3634;3688;3898;4246;4359;3608;3622;3318;3363;2759;2639;193;1715;121;1118;1313;1602;176;17;1031;365
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PANCORAN;9256;1.218;19310;1312;1238;116;1111;1078;1086;1186;1044;1189;1236;1094;1102;1143;1083;1016;1014;771;825;598;610;702;889;62;5;315;83
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;19404;2.80175;17247;2027;2026;2047;2118;2245;2474;2504;2746;2797;283;2356;2491;2099;2077;1842;1898;1621;1729;1163;1324;1686;1912;127;13;716;176
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;PASAR BARU;29847;1.8895;8432;3331;323;3136;3086;3363;3446;4174;4185;4639;4502;39;3683;3275;3022;265;2537;2247;2272;1697;1935;2451;2936;76;8;131;65
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;PASAR MANGGIS;14313;0.78;41659;1783;1715;1601;1624;1654;1746;1784;1866;2082;2194;1934;1918;1763;1699;1514;1451;1031;108;716;820;1031;1109;142;12;346;181
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PASAR MINGGU;22309;2.786;10717;2842;2707;2546;2568;2631;2763;2948;2984;3301;3408;3137;2952;274;2667;2152;2029;1539;1569;1018;111;1385;1489;110;10;362;167
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;PASEBAN;16285;0.7141;41410;206;1986;2064;1875;2117;2225;233;2415;273;2588;2223;2152;1842;1761;1491;1438;1105;114;903;844;847;839;115;8;331;168
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;PEGADUNGAN;9542;8.668;10171;1145;1067;1082;1037;1097;995;1145;1132;1205;1224;1154;1117;1068;1056;944;900;839;850;585;668;882;1154;188;20;1218;295
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;PEGANGSAAN;17146;0.9825;29688;209;2017;1988;1949;1939;1962;2091;2189;2503;2487;2356;2322;2235;2084;1747;1721;1285;132;927;947;1179;1291;104;8;310;170
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;PEGANGSAAN DUA;8331;6.2842;9371;940;936;872;900;891;1007;1037;1115;1274;1224;1118;1092;1032;987;849;833;581;607;425;443;603;637;265;27;631;162
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PEJAGALAN;37212;3.2318;27723;4719;4574;4489;4479;4663;4879;5362;5416;5968;5904;4875;4677;424;4016;3323;3069;2275;2535;1827;1788;1922;1570;222;18;1021;444
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;37603;2.8979;15430;447;4197;3852;3789;4337;4304;4981;4899;5799;5277;4974;4394;4216;3657;3343;2761;2431;2125;1579;1426;1674;1667;101;8;591;233
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;10204;2.6783;26102;1371;1382;1314;1098;1226;1261;1317;1353;1575;1619;1476;1504;1309;1236;997;927;635;659;480;594;776;870;146;11;899;318
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;PEKAYON;13947;3.1773;16502;1865;1782;1688;1591;1726;1713;1856;1815;2076;1846;1735;1606;1549;1427;1346;1261;108;965;743;710;798;995;116;10;776;199
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;PEKOJAN;4644;0.778;36215;570;536;520;480;447;512;558;569;678;578;582;534;601;536;525;470;398;377;289;290;395;514;144;12;283;186
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;6456;1.6232;32587;684;653;817;624;940;745;810;677;760;735;687;683;674;630;587;593;471;499;409;412;561;755;157;14;679;290
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PENGADEGAN;7330;0.943;26860;894;838;833;777;824;777;880;890;922;920;866;874;838;843;760;698;612;621;449;517;737;905;84;8;331;128
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PENGGILINGAN;13761;4.4845;26113;1898;1726;1581;1674;17;197;1869;1903;215;2179;1893;1871;1637;159;1284;123;985;1019;744;808;910;952;234;18;1698;527
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PENJARINGAN;20037;3.9543;27220;2642;2542;2376;2297;2376;2467;2649;2833;3128;3271;2799;2871;2407;2272;1858;1799;1312;1379;1013;1192;1388;1362;251;17;1418;414
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;10469;2.1025;15759;1324;1247;1289;1252;1275;1365;1408;1431;1557;1561;1341;1347;1185;1165;945;919;663;717;537;502;578;554;85;8;370;141
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;PETAMBURAN;4765;0.901;48058;497;426;439;458;488;485;507;558;710;648;564;518;537;477;446;371;365;314;285;300;437;493;122;11;562;43
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;12927;0.8646;16122;1604;1518;1454;1433;1376;1397;1474;1463;1657;1719;1614;1577;1542;1503;1318;1307;1022;101;725;780;845;1100;76;6;138;79
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO SELATAN;16312;1.136;16193;1982;1919;1838;1767;1837;1905;2097;2017;2198;2262;2058;2098;2011;194;164;1642;1293;1235;860;957;1069;1372;84;8;249;93
2018;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO UTARA;18168;1.1184;19659;1743;1746;1741;1697;2033;2191;2534;2682;2709;2709;222;2239;1772;1799;1386;1533;1274;1607;1309;1567;2512;2730;101;8;228;129
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;23640;2.1009;21087;2867;2723;252;2461;2659;2861;3185;3198;3639;3744;3379;3208;2853;2721;2155;2089;1598;1639;1177;1472;1908;1809;84;8;557;142
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN UTARA;26230;2.9924;21521;346;3384;3024;3053;3205;3448;3646;3921;4019;4047;3593;3577;3085;3051;2369;2359;1808;2047;1521;171;2243;2060;122;11;761;271
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;PINANG RANTI;13209;2.3515;13818;1718;1651;1637;1587;1649;1778;1902;1918;2087;206;1639;1658;1478;15;1188;1247;938;979;775;847;1014;991;54;5;476;59
2018;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;PINANGSIA;16979;0.9619;13659;2346;2324;192;1926;1787;1964;195;223;2511;2643;2345;2594;2309;2188;1823;1653;1222;1221;817;875;1306;1474;57;7;136;86
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PISANGAN BARU;20969;0.6754;56608;2628;26;2404;2319;2379;2522;2643;2883;3036;3171;2783;2826;2611;2526;2048;2112;1553;1659;1147;1358;1979;2136;166;15;467;259
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PISANGAN TIMUR;8933;1.7921;27668;1247;1262;1162;124;1197;1353;1288;1348;1345;1363;1201;1173;105;1006;940;887;716;607;419;400;403;445;166;14;600;303
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PLUIT;750;7.7119;7144;128;130;97;115;119;123;124;100;116;110;93;78;73;94;61;72;61;40;32;31;47;52;266;22;622;231
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;2058;4.897;15033;341;358;304;316;313;267;297;313;298;268;247;240;230;221;197;183;138;153;114;98;107;121;182;13;959;321
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KELAPA;2034;5.7215;14852;358;335;312;300;337;319;258;275;307;304;239;239;217;204;174;157;133;123;86;102;135;128;166;14;1147;295
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KOPI;1018;2.06;20684;151;167;140;147;170;170;157;160;149;161;126;114;112;88;68;65;62;56;35;41;66;52;107;11;563;200
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;PONDOK LABU;1643;3.911;14025;280;280;228;250;261;264;253;223;223;268;203;193;182;174;154;138;97;110;87;72;96;110;98;10;632;187
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;678;6.84;9793;105;110;104;91;107;93;92;90;112;116;80;92;94;93;74;62;30;27;27;38;47;50;189;17;775;280
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;PONDOK RANGGON;2245;3.66015;8098;258;310;244;242;223;237;227;241;249;277;244;285;267;297;231;295;230;249;189;190;224;341;63;6;430;88
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PULO;14204;1.268;5357;1527;1522;1502;1521;1575;1661;1881;1881;2053;2036;1909;1766;1694;1565;133;1246;1017;946;646;651;971;1049;47;6;41;36
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PULO GADUNG;36200;1.923;21601;4658;4619;4419;4321;4757;4953;5177;5255;5352;5565;4546;4516;4089;4007;3192;3186;2434;2682;1936;1968;2238;1823;119;11;520;117
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PULO GEBANG;15402;6.92;16598;1916;183;173;1634;1672;1782;1871;1996;2221;231;2247;2206;1953;1816;1522;1507;103;1123;778;831;1083;1177;198;17;1684;424
2018;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;14044;5.0474;9418;1816;1715;1701;1673;1751;1907;1961;1912;2195;2205;1836;1829;1677;1527;1315;1226;985;946;680;748;832;785;108;11;591;211
2018;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;RAMBUTAN;16957;2.09;21262;2072;2025;2093;2045;2227;2137;2514;2419;2598;2642;2112;2115;1827;1649;1322;1319;942;1095;732;739;785;785;87;6;605;155
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;13675;1.0162;51062;1719;163;1653;1521;1691;1611;1959;1831;2113;2074;1903;1811;1653;1525;1228;1134;840;923;585;676;844;937;109;11;837;267
2018;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;2230;1.3338;31934;244;226;265;237;238;249;225;259;265;274;243;256;251;263;254;290;226;230;163;173;221;321;119;14;683;257
