TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;RAWA BUNGA;7727;0.88;27650;889;915;907;888;1006;975;1117;1118;1122;966;973;990;879;820;722;738;584;597;419;389;467;616;109;9;371;202
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;RAWA JATI;6773;0.67;30258;716;736;682;668;834;871;997;980;971;987;935;908;805;715;574;532;384;459;319;307;422;435;83;8;356;118
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;RAWA TERATE;10390;4.1;7438;1112;1072;1274;1163;1492;1337;1859;1670;1570;1401;1345;1175;1085;885;772;727;631;458;352;233;265;254;60;6;499;122
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;RAWAMANGUN;13951;2.6;16707;1569;1534;1496;1452;1654;1628;2074;2021;1998;2006;1957;1910;1785;1673;1252;1290;913;931;649;680;1023;1246;167;15;636;275
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;8720;1.25;20695;914;972;922;872;975;1013;1198;1214;1195;1208;1167;1188;1036;1000;836;798;635;607;398;403;557;679;118;9;341;133
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;ROA MALAKA;1436;0.53;8011;139;135;129;126;168;136;172;192;182;185;156;152;160;167;144;140;162;138;129;123;189;232;27;3;40;26
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;ROROTAN;11366;10.64;3757;1701;1612;1646;1576;1708;1740;2087;2153;1892;1921;1569;1451;1232;1138;860;890;657;671;531;400;486;382;143;13;828;240
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SELONG;1364;1.4;2871;146;151;119;111;122;111;143;151;159;171;166;177;191;189;165;143;113;125;80;102;155;188;35;4;32;27
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;SEMANAN;23549;5.98;12921;3147;3008;3217;3053;3441;3313;4206;4195;4006;3736;3313;3015;2646;2398;1914;1576;1189;1078;724;615;657;663;116;12;1401;395
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER BARAT;24722;4.44;17697;2974;2873;3140;3022;3369;3360;4067;4198;3826;3856;3304;3161;2562;2400;1939;1826;1348;1564;1051;957;1242;1149;246;17;1350;495
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER TIMUR;12313;3.17;12654;1646;1617;1618;1441;1651;1545;1846;1964;1946;1987;1736;1685;1467;1344;1073;972;685;700;449;457;693;696;107;11;683;289
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SENAYAN;1388;1.53;2766;148;150;127;151;157;139;187;195;176;196;187;179;185;157;158;140;119;100;70;66;108;135;24;3;54;25
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;SENEN;3063;0.81;10530;279;279;285;314;425;371;460;401;453;378;355;324;292;280;266;242;212;189;168;133;172;212;37;5;109;60
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SERDANG;11483;0.82;43926;1424;1361;1220;1205;1210;1299;1537;1603;1586;1628;1745;1676;1600;1377;983;960;687;673;468;546;795;935;113;7;504;144
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;SETIA BUDI;1220;0.94;3887;154;117;115;117;117;135;182;171;164;156;149;167;163;171;116;122;101;79;59;54;82;107;17;3;45;23
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;SETU;5749;3.25;6037;801;742;761;827;769;753;938;910;907;915;848;822;728;655;534;491;375;365;287;230;257;276;44;6;325;109
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;SLIPI;5889;0.97;19711;784;642;683;689;797;804;986;928;861;829;836;733;660;666;597;600;436;436;297;314;371;403;81;7;294;101
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;SRENGSENG;13786;4.92;9441;1817;1713;1903;1806;2026;2016;2278;2287;2275;2228;1915;1839;1606;1483;1241;1178;920;919;682;604;742;695;98;12;747;193
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;SRENGSENG SAWAH;18512;6.75;9089;2468;2305;2400;2143;2397;2312;2817;2964;2827;2865;2730;2651;2365;2114;1603;1563;1130;1137;799;804;1114;1124;157;19;957;324
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;11970;1.57;26087;1536;1453;1565;1620;1847;1881;2203;2133;2063;1887;1761;1548;1431;1318;1081;1008;782;689;488;450;514;500;78;8;799;170
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI UTARA;12549;1.6;26827;1567;1558;1523;1649;1890;1860;2193;2190;2042;2013;1915;1697;1468;1373;1097;1167;833;874;624;570;745;793;103;11;717;227
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;SUKAPURA;21746;5.61;11212;2177;2060;2306;2386;2957;3108;3942;4721;3664;3850;2686;2291;1806;1437;1054;1066;861;921;701;521;587;457;107;11;1186;175
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;8973;1.15;23964;981;908;914;848;1044;1039;1318;1418;1388;1369;1265;1256;1024;904;757;726;544;643;428;484;660;738;106;8;373;125
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;11152;2.36;15029;1421;1353;1400;1241;1637;1466;1813;1692;1650;1631;1575;1406;1304;1212;1027;978;707;642;452;440;516;674;104;10;519;210
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;24701;6.65;12146;2983;2665;2899;2864;3369;3531;4013;4004;3927;3835;3282;3117;2713;2786;2260;2528;1950;2106;1457;1385;1834;1789;280;20;1235;357
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER JAYA;20984;4.68;14639;2439;2369;2478;2448;3103;3075;3856;3692;3377;3078;2682;2403;2230;2135;1855;2026;1601;1729;1279;1114;1244;1145;220;14;1057;307
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;SUSUKAN;13104;2.19;18782;1539;1471;1638;1536;1877;1851;2290;2161;2014;1830;1776;1511;1476;1333;1123;1058;824;824;628;491;546;520;89;7;716;271
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TAMAN SARI;5645;0.68;25869;635;618;660;651;709;667;794;818;743;726;683;695;616;651;576;556;464;500;330;407;594;721;106;8;217;98
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;TAMBORA;4059;0.28;44332;443;408;476;450;522;505;629;587;573;499;545;451;448;431;383;371;316;291;215;240;302;409;59;7;187;72
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;TANAH SEREAL;9457;0.62;49350;1078;1131;1200;1164;1321;1320;1449;1379;1345;1252;1223;1168;1127;1023;984;990;766;777;534;561;707;964;158;15;403;168
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;TANAH TINGGI;14500;0.62;72513;1875;1681;1833;1664;1885;1868;2165;2089;2039;1848;1878;1651;1655;1498;1342;1279;988;954;678;658;740;903;196;14;621;349
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TANGKI;5124;0.37;40546;521;488;582;555;613;655;682;733;697;668;578;636;585;525;446;478;387;381;273;314;393;507;83;7;205;112
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;12457;3.65;11589;1703;1550;1633;1553;1649;1757;2020;2090;2037;1985;1841;1727;1504;1390;1112;1136;824;843;600;556;697;700;66;6;721;224
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN SELATAN;9206;1.76;15838;875;808;875;863;1150;1145;1535;1572;1430;1441;1280;1217;1037;973;721;750;507;688;480;511;721;834;91;7;433;191
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN UTARA;6481;1.11;17886;575;527;634;596;725;756;960;1128;1056;1009;853;820;635;622;513;564;434;581;395;505;689;822;90;7;307;110
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;TANJUNG PRIOK;13181;5.59;7318;1620;1542;1605;1538;1798;1608;2085;2069;2112;2133;1829;1792;1491;1384;1075;1013;737;627;451;458;513;601;158;16;676;239
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET BARAT;7720;1.72;14027;913;913;839;788;787;849;961;1031;1019;997;1037;1132;1085;1039;883;888;565;613;437;469;672;879;103;8;277;178
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET TIMUR;6455;1.39;14660;836;713;614;624;626;728;776;808;793;869;877;992;918;955;760;713;534;545;372;373;584;881;109;11;231;149
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;TEGAL ALUR;29338;4;23461;3589;3466;3855;3751;4387;4213;5371;5298;4774;4438;3779;3472;3115;2745;2226;2129;1516;1473;1040;904;1005;1052;165;16;1725;371
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;TEGAL PARANG;11471;1.06;34487;1420;1315;1419;1367;1609;1550;1877;1786;1782;1675;1592;1433;1355;1147;1047;958;696;687;470;460;530;550;66;7;596;179
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TOMANG;10974;1.88;18092;1254;1204;1240;1126;1349;1325;1619;1529;1582;1572;1532;1427;1387;1264;1042;1026;789;789;517;620;894;1147;174;16;432;194
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU SELATAN;13134;1.86;22535;1628;1518;1806;1749;2047;1926;2415;2300;2042;1968;1681;1541;1353;1235;947;955;745;698;474;343;399;347;95;7;780;173
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU UTARA;24494;2.37;33524;3025;2824;3203;3064;3649;3517;4170;4057;3829;3751;3281;2956;2515;2356;1876;1868;1405;1636;1106;1100;1276;1170;214;19;1571;456
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;UJUNG MENTENG;9681;4.43;7125;1287;1140;1221;1251;1376;1298;1563;1616;1479;1487;1346;1301;1151;1054;872;830;673;630;425;342;408;387;103;10;501;135
2014;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;13272;1.71;26339;1693;1662;1573;1528;1757;1809;2280;2288;2318;2184;2028;1821;1609;1449;1210;1127;894;910;638;576;813;717;95;9;790;182
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU SELATAN;12034;1.12;34221;1423;1323;1264;1286;1351;1402;1681;1798;1810;1757;1638;1658;1553;1485;1216;1218;869;858;589;675;904;1047;173;14;587;253
2014;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU UTARA;10599;1.05;31064;1193;1116;1159;1173;1283;1275;1490;1565;1585;1488;1491;1405;1252;1197;1010;926;740;711;472;491;617;740;134;10;493;226
2014;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;11123;1.05;32822;1355;1230;1348;1286;1469;1361;1637;1642;1574;1514;1460;1308;1342;1190;989;970;755;720;472;414;525;712;139;10;524;278
2014;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;WARAKAS;17034;1.09;47694;1957;1884;2027;1902;2347;2110;2741;2574;2663;2582;2293;2152;1870;1801;1360;1251;870;906;563;581;743;840;184;14;888;331
2014;PROVINSI DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;WIJAYA KUSUMA;14471;2.61;17194;1539;1477;1672;1680;2118;2013;2641;2439;2318;2108;1892;1623;1602;1329;1195;1133;985;978;726;706;875;884;127;10;700;170
