TAHUN;NAMA PROVINSI;NAMA KABUPATEN/KOTA;NAMA KECAMATAN;NAMA KELURAHAN;JUMLAH KK;LUAS WILAYAH (KM2);KEPADATAN (JIWA/KM2);15-19 Laki-Laki;15-19 Perempuan;20-24 Laki-Laki;20-24 Perempuan;25-29 Laki-Laki;25-29 Perempuan;30-34 Laki-Laki;30-34 Perempuan;35-39 Laki-Laki;35-39 Perempuan;40-44 Laki-Laki;40-44 Perempuan;45-49 Laki-Laki;45-49 Perempuan;50-54 Laki-Laki;50-54 Perempuan;55-59 Laki-Laki;55-59 Perempuan;60-64 Laki-Laki;60-64 Perempuan;>65 Laki-Laki;>65 Perempuan;JUMLAH RT;JUMLAH RW;JUMLAH KELAHIRAN;JUMLAH KEMATIAN
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;15832;1.7822;27007;1843;1741;1555;1586;1756;1817;2308;2270;2401;2357;2242;2027;1829;1325;1607;1290;1017;1028;724;695;930;896;108;10;671;219
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;KEBON BARU;13159;1.2929;31812;1496;1430;1327;1327;1417;1458;1853;1871;1892;1928;1893;1820;1550;1212;1460;1243;857;922;625;697;956;1050;153;14;612;238
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;20023;1.727;34965;2100;1993;1966;2082;2529;2378;2993;2889;3145;2914;2721;2557;2206;1673;2074;1564;1173;1122;729;782;1130;1112;196;16;966;338
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEBON JERUK;18071;3.6915;15500;1955;1995;2010;1922;2247;2298;2699;2800;2722;2763;2488;2406;2049;1663;1986;1736;1137;1152;810;730;1062;1005;133;13;830;210
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON KACANG;8609;0.71;36577;987;1001;908;973;1034;983;1196;1098;1164;1045;980;982;996;894;966;854;667;695;459;519;672;748;152;11;342;173
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;KEBON KELAPA;4517;0.781;16434;506;456;459;482;510;463;543;589;511;518;514;471;500;448;426;452;345;365;279;280;380;513;49;4;150;69
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEBON KOSONG;11418;1.1577;29791;1405;1238;1175;1151;1199;1332;1518;1729;1566;1677;1545;1426;1335;1031;1204;985;758;725;486;508;637;735;172;13;471;120
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KEBON MANGGIS;6809;0.7821;25217;743;761;692;747;796;640;762;780;777;828;857;809;813;709;808;771;509;499;335;381;523;575;64;4;279;143
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON MELATI;12981;1.2563;30583;1542;1457;1501;1440;1623;1543;1896;1751;1772;1642;1543;1409;1434;1114;1291;1117;867;777;533;513;614;710;162;15;554;237
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;KEBON PALA;17331;2.295;23359;1984;1886;1833;1891;2050;2135;2591;2638;2773;2611;2389;2323;1953;1506;1815;1483;1065;1113;872;816;931;924;144;12;809;283
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;KEBON SIRIH;5385;0.834;18733;660;568;530;563;644;593;777;686;694;698;668;585;607;508;546;459;410;375;297;302;357;390;77;10;199;91
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;12244;2.8135;12883;1315;1215;1184;1281;1466;1498;1853;1810;1853;1795;1676;1498;1401;1085;1312;980;751;663;398;350;443;429;104;10;529;172
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;11170;2.2842;15524;1184;1138;1174;1213;1439;1512;1793;1867;1747;1726;1461;1373;1179;949;1107;987;798;816;562;590;735;793;73;5;588;130
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;15846;3.1478;15962;1784;1681;1760;1775;2058;2085;2616;2579;2465;2414;1991;1976;1714;1347;1569;1400;1155;1309;874;921;1085;1182;132;11;680;164
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;8212;1.5035;17731;990;952;915;890;1064;1052;1265;1324;1258;1216;1182;1176;961;791;919;799;512;551;368;359;506;509;60;8;392;100
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;KELAPA DUA WETAN;15985;3.3686;14762;1878;1858;1921;1774;2027;2157;2503;2517;2254;2342;1937;1868;1730;1328;1683;1432;1099;1267;856;736;702;764;134;12;792;289
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING BARAT;12946;4.5312;8816;1499;1456;1337;1331;1362;1525;1677;1853;1836;1915;1762;1818;1559;1138;1552;1129;880;874;620;765;1338;1039;218;22;511;158
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING TIMUR;12401;5.3058;7147;1088;1073;1135;1201;1476;1545;1848;1939;1696;1857;1376;1451;1111;983;1280;1240;1020;1375;1077;1216;1502;1630;241;21;463;204
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KEMANGGISAN;12020;2.1125;17829;1497;1389;1257;1247;1367;1369;1632;1718;1706;1689;1621;1641;1571;1215;1455;1135;839;839;539;562;958;953;114;9;487;204
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEMAYORAN;8311;0.5255;48242;966;956;902;897;1012;1000;1203;1150;1152;1090;971;929;972;875;868;777;624;631;451;465;627;715;121;10;358;131
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;8940;3.60675;8019;1037;1079;1140;1089;1250;1288;1359;1517;1363;1261;1103;1067;1023;864;935;894;698;728;520;485;574;629;78;9;428;76
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;18517;3.64675;16461;2303;2300;2199;2296;2420;2547;3031;3078;2962;2846;2556;2335;2092;1738;1940;1638;1173;1089;772;647;720;807;118;11;892;212
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KENARI;3625;0.915;11898;438;427;369;422;443;428;519;425;479;437;430;456;416;402;438;387;292;281;209;196;287;330;54;8;126;75
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;KERENDANG;7750;0.3303;70854;900;814;825;900;1036;1047;1206;1136;1120;989;1062;766;867;707;730;605;553;470;315;297;392;441;84;7;352;87
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;KLENDER;26303;3.049;26765;3023;2910;2902;2737;3337;3269;3947;3960;4008;3899;3610;3226;2790;2140;2606;2171;1717;1699;1158;1184;1490;1541;200;18;1185;392
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;KOJA;11841;3.278;10625;1303;1285;1251;1418;1601;1431;1846;1699;1746;1522;1451;1314;1242;1057;1140;969;718;642;427;316;495;519;147;13;536;201
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;7889;0.5759;43679;952;919;917;913;1017;960;1209;1210;1267;1178;1006;981;931;762;802;738;514;507;316;312;430;416;83;9;347;153
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;9330;0.6358;46823;1151;1135;1029;1109;1151;1231;1524;1458;1352;1329;1234;1078;1012;888;953;912;599;592;445;421;521;548;108;9;460;170
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KRAMAT;11524;0.7087;48626;1480;1348;1231;1315;1461;1334;1641;1517;1547;1456;1357;1290;1270;1124;1231;1060;747;764;526;531;755;785;96;8;441;221
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;12994;1.5158;26346;1548;1405;1427;1583;1608;1494;1857;1862;1909;1824;1771;1664;1519;1195;1438;1284;922;884;524;540;755;777;108;10;570;237
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;KRAMAT PELA;5481;1.2505;13097;671;655;594;527;608;597;744;714;756;676;654;688;636;574;628;521;426;395;300;255;347;398;82;10;218;79
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KRUKUT;7386;0.5507;40850;790;810;801;837;919;888;1084;1035;966;890;877;847;772;808;785;748;552;554;392;397;567;677;112;8;318;116
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;KUNINGAN BARAT;4977;0.978;15416;577;563;527;553;587;582;745;687;730;681;693;637;640;500;503;444;316;327;219;191;288;231;48;5;210;78
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KUNINGAN TIMUR;2316;2.147;3246;243;274;269;259;265;245;328;311;318;287;314;331;265;241;237;208;152;135;103;100;178;170;31;5;87;28
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;KWITANG;6242;0.447;41673;667;698;663;655;723;729;876;844;844;824;734;668;659;577;640;618;440;466;343;383;448;540;81;9;248;143
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;LAGOA;22274;1.5753;43754;2656;2589;2717;2712;2894;2819;3199;3236;3097;3036;2794;2648;2420;1884;2371;1874;1334;1405;782;777;1126;1117;222;18;1187;464
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;LEBAK BULUS;12640;4.114;9833;1652;1606;1375;1408;1454;1541;1671;1809;1809;1882;1814;1747;1496;1189;1358;1282;893;946;665;649;941;995;80;9;501;145
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;LENTENG AGUNG;18038;2.2774;25814;2259;2158;2074;2151;2175;2251;2756;2832;2792;2754;2449;2423;2011;1672;1952;1704;1147;1249;885;823;933;973;114;10;912;299
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;20988;3.722;18751;2797;2719;2545;2561;2744;2811;3283;3446;3317;3180;2866;2813;2440;1979;2398;1973;1421;1421;1089;895;967;1017;113;12;1023;336
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;MAKASAR;12320;1.6102;24750;1497;1439;1453;1431;1555;1574;1923;1991;1951;1870;1663;1630;1355;1183;1339;1190;831;958;706;637;741;760;94;7;629;224
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA JAYA;11490;0.9882;36791;1223;1198;986;1018;1073;1182;1458;1677;1786;2005;1811;1728;1417;889;1390;922;624;784;497;831;1333;1047;134;13;436;245
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA SARI;10124;1.3823;23663;1167;1080;985;945;1024;1102;1378;1545;1532;1677;1537;1539;1272;807;1189;900;623;797;562;789;1153;942;140;10;426;223
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;MAMPANG PRAPATAN;6734;0.777;27763;811;805;747;757;807;865;1036;1006;1006;995;985;885;828;655;790;623;434;423;287;270;383;396;74;7;281;117
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MANGGA BESAR;3167;0.511;17491;327;319;310;297;296;319;359;433;412;350;295;349;320;306;308;297;275;284;227;248;352;412;53;6;105;55
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;MANGGA DUA SELATAN;12436;1.2909;27072;1283;1180;1199;1281;1437;1546;1814;1676;1708;1567;1534;1324;1353;1154;1161;1060;843;805;626;566;769;927;128;12;448;154
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI;11222;0.953;35629;1368;1350;1146;1282;1198;1221;1440;1428;1494;1475;1406;1346;1300;1108;1288;1113;833;868;548;586;671;810;155;12;426;256
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;8931;0.5141;52410;1047;953;891;948;933;958;1163;1139;1175;1254;1219;1142;1136;875;1091;856;624;659;418;430;620;624;128;10;357;200
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MAPHAR;7103;0.5899;33462;739;651;687;636;790;795;917;887;816;863;826;712;710;708;659;632;515;510;440;414;570;722;98;9;219;161
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;CILINCING;MARUNDA;8949;7.9169;3722;1215;1110;1111;1172;1222;1227;1430;1473;1296;1305;1149;1069;922;728;860;683;490;496;284;234;292;319;104;10;557;142
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;MELAWAI;1064;1.2505;2523;117;121;118;108;127;109;121;122;112;105;112;132;120;139;130;137;94;113;85;77;119;149;30;4;28;20
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;MENTENG;9782;2.4392;12478;1228;1156;1101;1181;1165;1159;1320;1315;1284;1305;1195;1179;1068;1060;1147;1079;822;824;555;553;699;863;138;10;350;180
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;MENTENG ATAS;10634;0.904;35895;1175;1231;1119;1025;1023;1095;1399;1487;1517;1641;1500;1448;1315;998;1250;1076;745;706;471;532;677;747;150;13;391;222
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;TEBET;MENTENG DALAM;13671;2.1;20198;1634;1533;1410;1464;1420;1506;1957;2019;1963;1918;1927;1834;1661;1381;1623;1334;898;943;634;620;887;901;139;13;578;245
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;10823;2.8;12730;1400;1319;1271;1293;1353;1555;1822;1829;1710;1731;1506;1418;1312;871;1129;950;682;730;529;499;578;611;84;11;551;152
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;15076;4.3288;10637;1534;1508;1553;1503;1888;1972;2392;2506;2278;2264;1914;1794;1627;1190;1430;1176;912;1093;817;877;921;992;126;11;743;173
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;MUNJUL;7795;1.903;13494;1076;973;979;947;985;1024;1148;1265;1225;1192;1084;1035;914;715;858;733;522;528;369;329;384;366;75;8;393;128
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. HARAPAN;680;2.4472;962;112;121;105;97;105;100;114;105;113;83;66;98;81;69;74;59;42;31;15;15;44;59;15;3;31;5
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. KELAPA;1907;2.5847;2540;305;317;266;266;269;289;332;288;239;248;230;239;221;188;176;213;125;106;84;64;72;101;31;5;86;14
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTR;P. PANGGANG;1834;0.621;10279;334;315;276;302;261;284;276;287;260;252;215;220;211;134;173;147;125;118;69;58;121;92;29;5;86;2
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. PARI;878;0.9457;3107;126;126;130;122;143;151;141;152;126;117;98;90;86;65;74;66;47;47;28;23;62;42;14;4;49;7
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. TIDUNG;1470;1.069;4715;218;235;211;215;212;192;217;249;195;209;178;176;163;120;150;139;96;75;70;62;82;84;29;4;86;49
2015;PROVINSI DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SLT;P. UNTUNG JAWA;634;1.0285;2192;87;89;85;98;91;90;105;110;111;95;70;88;96;48;81;41;32;27;21;32;48;44;9;3;28;7
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN BARAT;29944;3.5335;25122;3198;3179;3115;3220;3703;3727;4651;4377;4591;4092;3759;3258;3109;2508;2757;2341;1781;1828;1175;1196;1590;1578;215;16;1387;355
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN TIMUR;13829;2.6124;16283;1480;1423;1378;1377;1676;1714;2163;2140;2043;2035;1848;1713;1566;1244;1482;1225;1037;1038;706;874;1110;1179;153;11;512;248
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PAL MERIAM;8133;0.6539;36030;837;850;794;839;912;935;1127;1077;1010;1060;1056;943;887;817;881;775;598;597;387;400;548;608;128;10;361;151
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;PALMERAH;PALMERAH;22411;2.3315;30680;2546;2477;2406;2516;2827;2780;3467;3423;3479;3405;3185;3017;2725;2084;2467;2062;1524;1589;1071;1039;1368;1332;176;17;1011;385
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PANCORAN;6787;1.218;17852;824;739;698;722;854;854;1015;1031;1049;1064;958;924;774;622;703;615;465;470;284;311;424;427;60;5;304;115
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;14718;2.80175;16387;1730;1711;1648;1730;1957;1806;2321;2274;2278;2234;2028;1873;1532;1181;1419;1201;826;883;543;503;633;669;127;13;791;276
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;PASAR BARU;5384;1.8895;8314;555;535;505;491;564;564;721;707;638;658;626;602;578;558;609;514;468;492;411;458;604;790;76;8;149;94
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;PASAR MANGGIS;10323;0.78;39753;1227;1123;1077;1143;1164;1179;1443;1397;1367;1435;1296;1269;1149;982;1095;963;720;713;489;479;515;645;142;12;406;199
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PASAR MINGGU;9175;2.786;10231;1095;1035;944;1198;1018;1001;1213;1226;1293;1314;1246;1256;1105;893;1127;849;561;599;427;450;928;786;110;10;350;134
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;SENEN;PASEBAN;9554;0.7141;39392;1065;1033;1016;1058;1190;1169;1304;1260;1261;1142;1137;1082;1072;928;1041;991;708;747;487;471;591;683;115;8;340;188
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;KALI DERES;PEGADUNGAN;24587;8.668;9099;3603;3334;3005;2978;2937;3199;3631;4012;3659;3672;3296;3209;2995;2282;2971;2044;1483;1289;822;722;1028;1172;183;19;1006;227
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;MENTENG;PEGANGSAAN;8964;0.9825;28334;1156;1096;1034;1048;1057;983;1210;1144;1089;1171;1182;1102;1069;966;1076;982;713;699;499;482;563;719;104;8;346;209
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;PEGANGSAAN DUA;17786;6.2842;8573;1863;1880;2003;1992;2117;2313;2539;2659;2464;2477;2063;2107;1947;1763;1906;1884;1389;1467;1018;1051;1178;1412;248;25;705;192
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PEJAGALAN;29109;3.2318;27307;3060;2939;3014;3023;3710;3776;4629;4599;4354;4133;3679;3327;3057;2618;2835;2512;2050;2130;1541;1638;2047;2243;227;18;1129;390
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;13126;2.8979;14423;1533;1532;1462;1475;1611;1593;1869;1997;2003;1979;1796;1737;1574;1303;1541;1229;847;957;617;564;928;846;101;8;536;186
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;20542;2.6783;24634;2512;2444;2325;2328;2512;2590;3175;3154;3173;3068;2871;2800;2424;1880;2275;1879;1275;1308;897;849;1109;1146;146;11;969;330
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;PEKAYON;14746;3.1773;15085;1842;1733;1786;1755;1958;2020;2417;2541;2383;2276;1948;1817;1639;1300;1594;1310;1047;999;685;590;559;654;116;10;763;250
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMBORA;PEKOJAN;9053;0.778;35262;1120;1036;934;1035;1091;1019;1171;1215;1218;1152;1104;1079;1056;923;952;947;719;774;534;551;752;876;144;12;348;176
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;16314;1.6232;31541;2016;1961;1743;1759;1875;1932;2344;2360;2505;2340;2333;2235;2051;1621;1881;1579;1148;1154;762;719;1027;1006;157;14;688;289
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PENGADEGAN;7683;0.943;25023;859;876;785;782;872;945;1112;1121;1147;1049;1071;1017;949;741;935;778;521;505;359;344;495;518;84;8;354;119
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PENGGILINGAN;33778;4.4845;23988;4219;4034;4008;3861;4476;4529;5593;5650;4953;4937;4401;4153;3723;2822;3331;2784;2085;2250;1498;1274;1178;1320;232;18;1662;492
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PENJARINGAN;41984;3.9543;29843;4617;4377;4426;4565;5299;4961;6668;5854;6305;5380;5427;4264;4360;3442;3376;2805;2378;1884;1384;1176;1494;1537;241;17;1587;301
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;9271;2.1025;14559;1203;1128;955;1086;1091;1119;1375;1439;1476;1575;1364;1298;1127;808;1008;757;545;617;446;502;699;593;85;8;470;117
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;PETAMBURAN;12848;0.901;44657;1658;1480;1522;1551;1610;1624;2008;1893;1919;1694;1635;1508;1464;1208;1353;1130;894;752;518;496;640;689;122;11;597;218
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;4518;0.8646;15763;513;493;424;442;486;481;682;576;648;567;586;523;597;486;525;434;342;344;274;240;325;389;76;6;164;73
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO SELATAN;5996;1.136;15390;662;609;600;745;930;634;765;716;735;723;683;679;627;577;618;586;480;457;301;358;489;604;84;8;222;106
2015;PROVINSI DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO UTARA;7003;1.1184;19310;883;755;723;787;803;807;965;899;940;964;890;884;821;765;771;690;555;605;399;436;604;795;101;8;226;135
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;12258;2.1009;19024;1471;1503;1487;1395;1551;1639;1935;1925;1902;1857;1674;1618;1411;1076;1328;1117;884;926;649;586;703;712;86;8;603;169
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN UTARA;18121;2.9924;19656;2200;2152;1996;2029;2166;2239;2744;2985;2902;2927;2516;2379;2091;1535;1969;1503;1130;1334;934;917;969;1042;122;11;854;269
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MAKASAR;PINANG RANTI;9355;2.3515;12565;1187;1112;1102;1128;1156;1212;1416;1455;1410;1402;1206;1200;1026;823;1013;814;603;592;424;357;387;416;54;5;483;156
2015;PROVINSI DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;PINANGSIA;4603;0.9619;13277;447;421;416;415;503;502;651;623;627;587;563;503;503;412;434;337;331;338;239;261;349;409;57;7;157;83
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PISANGAN BARU;12432;0.6754;55145;1463;1419;1314;1273;1386;1340;1559;1581;1616;1657;1607;1552;1510;1221;1445;1204;908;879;591;579;774;883;166;15;492;253
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PISANGAN TIMUR;15753;1.7921;26956;1813;1779;1663;1667;1869;1782;2184;2222;2179;2178;2175;2045;1829;1589;1812;1527;1108;1106;727;786;954;1075;166;14;635;327
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PLUIT;15795;7.7119;6397;1557;1511;1633;1579;2039;2075;2382;2491;2258;2298;1782;1767;1459;1285;1530;1527;1304;1512;1199;1376;1912;2029;253;21;654;225
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;22412;4.897;14235;2478;2347;2248;2316;2705;2653;3484;3495;3479;3386;3087;2940;2605;1923;2281;1889;1426;1568;1176;1166;1445;1504;174;12;943;335
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KELAPA;24033;5.7215;13592;2855;2934;2740;2716;2976;3208;3662;3876;3574;3593;3254;3102;2695;2032;2616;2149;1662;1877;1432;1407;1535;1673;166;14;1088;337
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KOPI;12053;2.06;19230;1608;1508;1426;1470;1594;1753;2055;1998;1754;1817;1507;1496;1329;1041;1295;1103;877;964;684;683;689;760;107;11;560;170
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;CILANDAK;PONDOK LABU;15549;3.911;12846;1917;1939;1622;1610;1605;1771;2167;2431;2320;2431;2219;2308;2053;1462;1755;1472;1001;983;687;669;1185;1100;98;10;698;208
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;19284;6.84;9123;2269;2223;2106;2161;2267;2407;2761;2868;2817;2863;2626;2576;2294;1780;2233;1910;1383;1439;1030;1123;1705;1647;189;17;806;263
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;PONDOK RANGGON;7759;3.66015;7244;1063;1113;1082;1105;1045;1147;1238;1291;1191;1200;1017;1014;979;801;901;723;532;500;287;253;276;370;63;6;452;110
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PULO;2193;1.268;5387;252;281;212;229;233;235;230;274;253;272;266;296;272;247;311;289;227;223;160;172;204;271;47;6;56;32
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PULO GADUNG;13013;1.923;20128;1439;1365;1285;1327;1522;1616;1940;1886;1951;1811;1714;1662;1526;1193;1315;1120;834;743;526;537;809;780;119;11;542;189
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PULO GEBANG;32066;6.92;14714;3917;3788;3884;3851;4228;4378;4928;5083;4455;4645;3971;3840;3489;2710;3352;2789;2177;2278;1710;1386;1390;1393;188;16;1581;361
2015;PROVINSI DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;14236;5.0474;8837;1750;1616;1437;1431;1576;1690;1988;2067;2277;2236;2049;1984;1743;1237;1580;1340;930;984;643;642;948;890;108;11;632;264
2015;PROVINSI DKI JAKARTA;JAKARTA TIMUR;CIRACAS;RAMBUTAN;12668;2.09;19744;1564;1530;1492;1542;1656;1722;2057;2031;1926;1903;1737;1673;1487;1134;1371;1096;852;840;598;556;612;616;87;6;609;167
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;15221;1.0162;46931;1834;1765;1737;1799;2050;2073;2488;2566;2344;2278;1842;1786;1517;1105;1405;1226;895;905;553;560;591;585;109;11;826;240
2015;PROVINSI DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;13063;1.3338;30792;1487;1347;1339;1532;1734;1625;2055;2049;2083;1985;1761;1625;1434;1089;1314;1073;750;821;536;543;751;743;119;14;673;259
